agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Authentication Information Disclosure Vulnerability,Medium,CVE-2024-38254
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Allocation of resources without limits or throttling in Windows DirectX allows an authorized attacker to deny service over a network.,Medium,CVE-2025-50172
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability,High,CVE-2025-21376
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Secure Kernel Mode Elevation of Privilege Vulnerability,Medium,CVE-2024-43646
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-29824
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel-Mode Driver Information Disclosure Vulnerability,Medium,CVE-2024-38256
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Kernel Streaming WOW Thunk Service Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49675
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Information Disclosure Vulnerability,Medium,CVE-2024-38258
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,MapUrlToZone Security Feature Bypass Vulnerability,High,CVE-2025-21332
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-38261
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21260
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Access Connection Manager Information Disclosure Vulnerability,Medium,CVE-2024-28900
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,High,CVE-2024-38262
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,High,CVE-2024-38263
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows DNS Spoofing Vulnerability,High,CVE-2024-43450
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-38265
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-43453
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21248
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Spoofing Vulnerability,High,CVE-2024-43455
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-43502
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Universal Plug and Play (UPnP) Device Host allows an authorized attacker to elevate privileges over an adjacent network.,High,CVE-2025-48821
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,BranchCache Denial of Service Vulnerability,High,CVE-2024-43506
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Services Remote Code Execution Vulnerability,High,CVE-2024-49119
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Graphics Component Elevation of Privilege Vulnerability,High,CVE-2024-43509
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-20669
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Internet Small Computer Systems Interface (iSCSI) Denial of Service Vulnerability,High,CVE-2024-43515
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Access of resource using incompatible type ('type confusion') in Microsoft Scripting Engine allows an unauthorized attacker to execute code over a network.,High,CVE-2025-30397
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-43608
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Task Scheduler Elevation of Privilege Vulnerability,High,CVE-2024-49072
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37973
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Secure Kernel Mode Elevation of Privilege Vulnerability,High,CVE-2024-38142
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Secure Kernel Mode Elevation of Privilege Vulnerability,High,CVE-2024-43516
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows CSC Service Elevation of Privilege Vulnerability,High,CVE-2025-21378
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-26205
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Server Remote Code Execution Vulnerability,High,CVE-2024-43518
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21369
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,High,CVE-2023-35355
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-43519
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43523
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Windows Storage Port Driver Elevation of Privilege Vulnerability,High,CVE-2024-43560
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Hyper-V allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53155
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43524
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Geolocation Service Information Disclosure Vulnerability,Medium,CVE-2025-21301
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21306
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43526
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Graphics Component Information Disclosure Vulnerability,Medium,CVE-2024-43534
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21190
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43536
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,Medium,CVE-2024-43570
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Client-Side Caching Elevation of Privilege Vulnerability,High,CVE-2024-43644
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43538
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Protection mechanism failure in Windows Shell allows an unauthorized attacker to bypass a security feature over a network.,Medium,CVE-2025-47160
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Sensitive data storage in improperly locked memory in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27732
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft ActiveX Data Objects Remote Code Execution Vulnerability,High,CVE-2024-43517
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43540
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kerberos Denial of Service Vulnerability,Medium,CVE-2025-21350
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Simple Certificate Enrollment Protocol Denial of Service Vulnerability,High,CVE-2024-43541
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Kernel Streaming WOW Thunk Service Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24995
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Active Directory Certificate Services Elevation of Privilege Vulnerability,High,CVE-2024-49019
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,High,CVE-2024-49118
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,High,CVE-2024-43545
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29961
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Secure Channel Spoofing Vulnerability,High,CVE-2024-43550
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Storage Elevation of Privilege Vulnerability,High,CVE-2024-43551
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,NT OS Kernel Elevation of Privilege Vulnerability,High,CVE-2024-43553
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper input validation in Windows DWM Core Library allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24074
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43558
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Access Connection Manager Information Disclosure Vulnerability,Medium,CVE-2024-26207
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,High,CVE-2024-43563
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37989
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Denial of Service Vulnerability,Medium,CVE-2024-30011
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Management Console Remote Code Execution Vulnerability,High,CVE-2024-43572
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper input validation in Windows Security Zone Mapping allows an unauthorized attacker to bypass a security feature locally.,High,CVE-2025-27737
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-43564
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows MSHTML Platform Spoofing Vulnerability,Medium,CVE-2024-43573
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,High,CVE-2024-26208
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Denial of Service Vulnerability,High,CVE-2024-43575
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49657
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft OpenSSH for Windows Remote Code Execution Vulnerability,High,CVE-2024-43581
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Remote Desktop Protocol Server Remote Code Execution Vulnerability,High,CVE-2024-43582
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-49102
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Services Denial of Service Vulnerability,High,CVE-2024-49075
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Buffer over-read in Windows SMB allows an authorized attacker to disclose information over a network.,Medium,CVE-2025-29956
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Kernel Streaming Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38191
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Code Integrity Guard Security Feature Bypass Vulnerability,Medium,CVE-2024-43585
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32712
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,High,CVE-2025-26669
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-43593
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33061
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Remote Desktop Client Remote Code Execution Vulnerability,High,CVE-2024-43599
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-43611
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Universal Print Management Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47986
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21411
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43543
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43620
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Shared Virtual Disk Elevation of Privilege Vulnerability,High,CVE-2024-43624
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43628
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows DWM Core Library Elevation of Privilege Vulnerability,High,CVE-2024-43629
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-29061
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43555
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows USB Video Class System Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-43634
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows USB Video Class System Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-43643
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows upnphost.dll Denial of Service Vulnerability,High,CVE-2025-21300
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-49073
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-49074
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Container Manager Service Elevation of Privilege Vulnerability,Medium,CVE-2024-30076
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Input Method Editor (IME) Remote Code Execution Vulnerability,High,CVE-2024-49079
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper access control in Windows SMB allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-33073
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,"An elevation of privilege vulnerability exists in the way that the Windows Function Discovery Service handles objects in memory, aka 'Windows Function Discovery Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0679, CVE-2020-0680.",High,CVE-2020-0682
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,High,CVE-2024-49080
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Wireless Wide Area Network Service (WwanSvc) Elevation of Privilege Vulnerability,Medium,CVE-2024-49081
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an authorized attacker to execute code over a network.,High,CVE-2025-50160
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-49085
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-49104
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows  Domain Name Service Remote Code Execution Vulnerability,High,CVE-2024-49091
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-49092
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2024-49096
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Windows Performance Data Helper Library Remote Code Execution Vulnerability,High,CVE-2024-38028
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21324
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Remote Registry Service Elevation of Privilege Vulnerability,High,CVE-2024-43532
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows PrintWorkflowUserSvc Elevation of Privilege Vulnerability,High,CVE-2024-49097
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Wireless Wide Area Network Service (WwanSvc) Information Disclosure Vulnerability,Medium,CVE-2024-49099
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Kernel Streaming Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38243
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Wireless Wide Area Network Service (WwanSvc) Elevation of Privilege Vulnerability,Medium,CVE-2024-49101
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Windows SCSI Class System File Elevation of Privilege Vulnerability,High,CVE-2024-29994
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Wireless Wide Area Network Service (WwanSvc) Information Disclosure Vulnerability,Medium,CVE-2024-49103
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Remote Desktop Client Remote Code Execution Vulnerability,High,CVE-2024-49105
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-28903
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-49110
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows DNS Server Remote Code Execution Vulnerability,Medium,CVE-2024-26223
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21273
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49732
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,WmsRepair Service Elevation of Privilege Vulnerability,High,CVE-2024-49107
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Wireless Wide Area Network Service (WwanSvc) Elevation of Privilege Vulnerability,Medium,CVE-2024-49109
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Wireless Wide Area Network Service (WwanSvc) Elevation of Privilege Vulnerability,Medium,CVE-2024-49111
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,NTFS Elevation of Privilege Vulnerability,High,CVE-2023-29346
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21366
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Denial of Service Vulnerability,Medium,CVE-2024-38235
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,High,CVE-2024-49114
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Common Log File System Driver Elevation of Privilege Vulnerability,High,CVE-2023-38143
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,High,CVE-2024-38193
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Services Remote Code Execution Vulnerability,High,CVE-2024-49120
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-24071
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,High,CVE-2024-49122
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Sensitive data storage in improperly locked memory in Windows TCP/IP allows an unauthorized attacker to execute code over a network.,High,CVE-2025-26686
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Services Remote Code Execution Vulnerability,High,CVE-2024-49123
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43635
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-49125
